latitude,longitude,Altitude,track_seg_point_id,time
-2.397819,54.192853,279.4,437,2021/09/11 09:35:09+00
-2.397825,54.192849,279.4,438,2021/09/11 09:35:13+00
-2.397828,54.192832,279.4,439,2021/09/11 09:35:17+00
-2.39783,54.192832,279.4,440,2021/09/11 09:35:18+00
-2.397834,54.192834,279.4,441,2021/09/11 09:35:19+00
-2.397837,54.192837,279.4,442,2021/09/11 09:35:20+00
-2.397843,54.192836,279.4,443,2021/09/11 09:35:22+00
-2.397847,54.192836,279.4,444,2021/09/11 09:35:29+00
-2.397843,54.192836,279.4,445,2021/09/11 09:35:31+00
-2.397836,54.192842,279.4,446,2021/09/11 09:35:35+00
-2.39783,54.192847,279.4,447,2021/09/11 09:35:41+00
-2.397835,54.192854,279.4,448,2021/09/11 09:35:43+00
-2.397819,54.192863,279.4,449,2021/09/11 09:35:49+00
-2.39782,54.192866,279.4,450,2021/09/11 09:35:50+00
-2.397826,54.192871,279.4,451,2021/09/11 09:35:51+00
-2.397825,54.19288,279.4,452,2021/09/11 09:35:56+00
-2.397776,54.192891,279.4,453,2021/09/11 09:36:02+00
-2.397763,54.192893,279.4,454,2021/09/11 09:36:03+00
-2.397644,54.192951,280.2,455,2021/09/11 09:36:08+00
-2.39753,54.193051,281,456,2021/09/11 09:36:12+00
-2.397384,54.193112,281.4,457,2021/09/11 09:36:16+00
-2.397265,54.193159,281.8,458,2021/09/11 09:36:19+00
-2.397191,54.193199,282,459,2021/09/11 09:36:21+00
-2.397085,54.193264,282.4,460,2021/09/11 09:36:24+00
-2.39692,54.193367,283,461,2021/09/11 09:36:29+00
-2.396782,54.19344,283.6,462,2021/09/11 09:36:33+00
-2.396668,54.193498,284.2,463,2021/09/11 09:36:36+00
-2.396477,54.193593,285.2,464,2021/09/11 09:36:41+00
-2.396438,54.193614,285.4,465,2021/09/11 09:36:42+00
-2.3964,54.193633,285.4,466,2021/09/11 09:36:43+00
-2.39622,54.193721,286.4,467,2021/09/11 09:36:48+00
-2.396115,54.193774,286.8,468,2021/09/11 09:36:51+00
-2.396002,54.19383,287.4,469,2021/09/11 09:36:54+00
-2.395813,54.193913,288.6,470,2021/09/11 09:36:59+00
-2.395775,54.193926,289,471,2021/09/11 09:37:00+00
-2.395629,54.193992,289.8,472,2021/09/11 09:37:04+00
-2.395534,54.194017,290.2,473,2021/09/11 09:37:06+00
-2.395337,54.194068,290.8,474,2021/09/11 09:37:10+00
-2.395168,54.194104,291.6,475,2021/09/11 09:37:14+00
-2.395098,54.194125,292,476,2021/09/11 09:37:16+00
-2.394904,54.194178,293.2,477,2021/09/11 09:37:22+00
-2.394871,54.194187,293.4,478,2021/09/11 09:37:23+00
-2.394735,54.194223,294.4,479,2021/09/11 09:37:27+00
-2.394669,54.194246,295,480,2021/09/11 09:37:29+00
-2.394598,54.194269,295.4,481,2021/09/11 09:37:31+00
-2.394563,54.194279,295.6,482,2021/09/11 09:37:32+00
-2.394435,54.194316,296.6,483,2021/09/11 09:37:36+00
-2.394301,54.194355,297.4,484,2021/09/11 09:37:40+00
-2.394269,54.194364,297.8,485,2021/09/11 09:37:41+00
-2.394143,54.194399,298.8,486,2021/09/11 09:37:45+00
-2.394021,54.194427,299.8,487,2021/09/11 09:37:49+00
-2.393867,54.194471,301,488,2021/09/11 09:37:54+00
-2.393748,54.1945,302,489,2021/09/11 09:37:58+00
-2.393597,54.194542,303,490,2021/09/11 09:38:03+00
-2.393455,54.194588,303.8,491,2021/09/11 09:38:07+00
-2.393422,54.1946,304,492,2021/09/11 09:38:08+00
-2.393216,54.194671,305.4,493,2021/09/11 09:38:14+00
-2.393182,54.194683,305.6,494,2021/09/11 09:38:15+00
-2.393015,54.194742,306.4,495,2021/09/11 09:38:20+00
-2.392912,54.194774,307,496,2021/09/11 09:38:23+00
-2.392784,54.194816,307.6,497,2021/09/11 09:38:27+00
-2.392662,54.194858,308.6,498,2021/09/11 09:38:31+00
-2.392628,54.194866,308.6,499,2021/09/11 09:38:32+00
-2.392424,54.194935,309.6,500,2021/09/11 09:38:38+00
-2.392124,54.195021,310.4,501,2021/09/11 09:38:46+00
-2.391833,54.195119,310.8,502,2021/09/11 09:38:53+00
-2.391361,54.195303,311.6,503,2021/09/11 09:39:03+00
-2.391214,54.195356,312,504,2021/09/11 09:39:06+00
-2.391169,54.195376,312,505,2021/09/11 09:39:07+00
-2.390951,54.195455,312.8,506,2021/09/11 09:39:12+00
-2.39091,54.195469,313,507,2021/09/11 09:39:13+00
-2.390689,54.195542,314,508,2021/09/11 09:39:19+00
-2.390653,54.19555,314.2,509,2021/09/11 09:39:20+00
-2.390523,54.195592,315.2,510,2021/09/11 09:39:24+00
-2.39045,54.195614,315.8,511,2021/09/11 09:39:26+00
-2.390412,54.195624,316.2,512,2021/09/11 09:39:27+00
-2.390374,54.195633,316.6,513,2021/09/11 09:39:28+00
-2.390167,54.195695,317.8,514,2021/09/11 09:39:33+00
-2.390036,54.195742,318.4,515,2021/09/11 09:39:36+00
-2.389989,54.195758,318.6,516,2021/09/11 09:39:37+00
-2.389749,54.195855,318.8,517,2021/09/11 09:39:42+00
-2.389649,54.195887,318.6,518,2021/09/11 09:39:44+00
-2.389453,54.195953,318.6,519,2021/09/11 09:39:48+00
-2.389232,54.196031,318.6,520,2021/09/11 09:39:52+00
-2.389101,54.196069,318.6,521,2021/09/11 09:39:54+00
-2.388656,54.196207,318.8,522,2021/09/11 09:40:01+00
-2.388304,54.196315,319.6,523,2021/09/11 09:40:08+00
-2.388266,54.196329,320,524,2021/09/11 09:40:09+00
-2.38814,54.196378,320.8,525,2021/09/11 09:40:12+00
-2.388094,54.196395,320.8,526,2021/09/11 09:40:13+00
-2.387994,54.196428,321.2,527,2021/09/11 09:40:15+00
-2.387678,54.196549,321,528,2021/09/11 09:40:21+00
-2.38755,54.196587,321,529,2021/09/11 09:40:23+00
-2.387386,54.196636,321,530,2021/09/11 09:40:26+00
-2.387317,54.196662,320.8,531,2021/09/11 09:40:28+00
-2.387276,54.196682,320.8,532,2021/09/11 09:40:33+00
-2.387291,54.196674,321,533,2021/09/11 09:40:38+00
-2.387291,54.196673,321,534,2021/09/11 09:40:41+00
-2.387291,54.196673,320.8,535,2021/09/11 09:40:43+00
-2.387293,54.196673,320.6,536,2021/09/11 09:40:46+00
-2.387295,54.196674,320.6,537,2021/09/11 09:40:48+00
-2.387299,54.196674,320.6,538,2021/09/11 09:40:54+00
-2.387313,54.196675,321,539,2021/09/11 09:40:57+00
-2.387303,54.196677,321.2,540,2021/09/11 09:41:02+00
-2.387307,54.196674,321.2,541,2021/09/11 09:41:05+00
-2.387307,54.196667,321.2,542,2021/09/11 09:41:12+00
-2.387304,54.196666,320.8,543,2021/09/11 09:41:24+00
-2.38731,54.19667,320.8,544,2021/09/11 09:41:29+00
-2.387313,54.196671,320.8,545,2021/09/11 09:41:33+00
-2.387314,54.196672,321,546,2021/09/11 09:41:34+00
-2.387296,54.196676,321,547,2021/09/11 09:41:36+00
-2.387216,54.1967,320.6,548,2021/09/11 09:41:39+00
-2.387074,54.196749,320.2,549,2021/09/11 09:41:42+00
-2.386953,54.196793,320.4,550,2021/09/11 09:41:44+00
-2.386813,54.196842,320.6,551,2021/09/11 09:41:46+00
-2.38674,54.196865,320.4,552,2021/09/11 09:41:47+00
-2.38659,54.196912,320.2,553,2021/09/11 09:41:49+00
-2.386515,54.196936,320,554,2021/09/11 09:41:50+00
-2.386442,54.196962,320,555,2021/09/11 09:41:51+00
-2.386369,54.196988,320,556,2021/09/11 09:41:52+00
-2.386298,54.197013,319.8,557,2021/09/11 09:41:53+00
-2.385884,54.197152,319.6,558,2021/09/11 09:41:58+00
-2.385512,54.197287,319.6,559,2021/09/11 09:42:02+00
-2.385414,54.197318,319.6,560,2021/09/11 09:42:03+00
-2.385315,54.197351,319.8,561,2021/09/11 09:42:04+00
-2.385217,54.197385,319.8,562,2021/09/11 09:42:05+00
-2.385117,54.197421,319.8,563,2021/09/11 09:42:06+00
-2.385012,54.197455,320,564,2021/09/11 09:42:07+00
-2.384799,54.197528,320,565,2021/09/11 09:42:09+00
-2.384574,54.197602,320,566,2021/09/11 09:42:11+00
-2.384347,54.197679,320,567,2021/09/11 09:42:13+00
-2.384234,54.197718,320,568,2021/09/11 09:42:14+00
-2.383899,54.197837,320.2,569,2021/09/11 09:42:17+00
-2.383158,54.198101,320.2,570,2021/09/11 09:42:24+00
-2.382496,54.198337,320.8,571,2021/09/11 09:42:31+00
-2.382401,54.198371,321.2,572,2021/09/11 09:42:32+00
-2.381768,54.198588,321.6,573,2021/09/11 09:42:38+00
-2.381659,54.198624,321.6,574,2021/09/11 09:42:39+00
-2.381444,54.198691,321.6,575,2021/09/11 09:42:41+00
-2.380954,54.198857,321.4,576,2021/09/11 09:42:46+00
-2.380331,54.199079,322,577,2021/09/11 09:42:53+00
-2.380247,54.199111,322.4,578,2021/09/11 09:42:54+00
-2.380165,54.199143,322.6,579,2021/09/11 09:42:55+00
-2.379767,54.199305,323.4,580,2021/09/11 09:43:00+00
-2.379543,54.199399,324,581,2021/09/11 09:43:03+00
-2.379471,54.199431,324,582,2021/09/11 09:43:04+00
-2.379397,54.199462,324.2,583,2021/09/11 09:43:05+00
-2.379324,54.19949,324.4,584,2021/09/11 09:43:06+00
-2.378793,54.199708,325.4,585,2021/09/11 09:43:13+00
-2.378641,54.199772,325.4,586,2021/09/11 09:43:15+00
-2.378328,54.199893,325.6,587,2021/09/11 09:43:19+00
-2.377932,54.200064,326.4,588,2021/09/11 09:43:24+00
-2.377762,54.200133,326.6,589,2021/09/11 09:43:26+00
-2.377258,54.200333,326.2,590,2021/09/11 09:43:32+00
-2.376614,54.200589,326,591,2021/09/11 09:43:39+00
-2.376126,54.200781,326,592,2021/09/11 09:43:44+00
-2.375829,54.200898,325.8,593,2021/09/11 09:43:47+00
-2.375728,54.200937,325.6,594,2021/09/11 09:43:48+00
-2.375623,54.200981,325.6,595,2021/09/11 09:43:49+00
-2.37541,54.201073,325.4,596,2021/09/11 09:43:51+00
-2.375189,54.201167,325.6,597,2021/09/11 09:43:53+00
-2.375077,54.201214,325.6,598,2021/09/11 09:43:54+00
-2.374619,54.201415,325.2,599,2021/09/11 09:43:58+00
-2.374138,54.20163,324.4,600,2021/09/11 09:44:02+00
-2.373784,54.201792,324,601,2021/09/11 09:44:05+00
-2.373391,54.201992,323.6,602,2021/09/11 09:44:09+00
-2.372864,54.202349,324,603,2021/09/11 09:44:16+00
-2.372426,54.202739,324.2,604,2021/09/11 09:44:23+00
-2.372301,54.202859,324.4,605,2021/09/11 09:44:25+00
-2.371781,54.203361,325,606,2021/09/11 09:44:33+00
-2.37171,54.203427,325,607,2021/09/11 09:44:34+00
-2.371562,54.203552,324.8,608,2021/09/11 09:44:36+00
-2.371409,54.203673,325,609,2021/09/11 09:44:38+00
-2.371193,54.203849,325,610,2021/09/11 09:44:41+00
-2.370832,54.204088,324.6,611,2021/09/11 09:44:46+00
-2.370683,54.204177,324.2,612,2021/09/11 09:44:48+00
-2.37025,54.204387,323.8,613,2021/09/11 09:44:53+00
-2.370059,54.204459,323.6,614,2021/09/11 09:44:55+00
-2.369551,54.204632,323.4,615,2021/09/11 09:45:00+00
-2.369259,54.204736,323.2,616,2021/09/11 09:45:03+00
-2.368874,54.204862,322.6,617,2021/09/11 09:45:08+00
-2.368653,54.204881,322.6,618,2021/09/11 09:45:12+00
-2.368594,54.204862,323,619,2021/09/11 09:45:16+00
-2.36861,54.204861,323,620,2021/09/11 09:45:19+00
-2.368613,54.204862,322.8,621,2021/09/11 09:45:20+00
-2.368615,54.204864,322.8,622,2021/09/11 09:45:21+00
-2.368619,54.204865,322.6,623,2021/09/11 09:45:22+00
-2.368623,54.204865,322.4,624,2021/09/11 09:45:23+00
-2.368628,54.204864,322.4,625,2021/09/11 09:45:25+00
-2.368634,54.204872,322.4,626,2021/09/11 09:45:30+00
-2.368633,54.204871,322.8,627,2021/09/11 09:45:32+00
-2.368639,54.204865,323,628,2021/09/11 09:45:38+00
-2.368631,54.204863,322.2,629,2021/09/11 09:45:44+00
-2.368639,54.204855,322.4,630,2021/09/11 09:45:50+00
-2.368659,54.20486,322.8,631,2021/09/11 09:45:58+00
-2.368666,54.204866,322.8,632,2021/09/11 09:46:03+00
-2.368661,54.204869,322.6,633,2021/09/11 09:46:07+00
-2.368651,54.204872,322.6,634,2021/09/11 09:46:14+00
-2.368653,54.204873,322.6,635,2021/09/11 09:46:22+00
-2.36865,54.204872,322.6,636,2021/09/11 09:46:28+00
-2.368653,54.204868,322.6,637,2021/09/11 09:46:33+00
-2.368647,54.204869,322.6,638,2021/09/11 09:46:39+00
-2.368626,54.204905,322.6,639,2021/09/11 09:46:42+00
-2.368609,54.204923,322.6,640,2021/09/11 09:46:43+00
-2.368498,54.204978,322.8,641,2021/09/11 09:46:46+00
-2.368336,54.205037,322.4,642,2021/09/11 09:46:49+00
-2.368273,54.205059,322.2,643,2021/09/11 09:46:50+00
-2.368207,54.205081,322.2,644,2021/09/11 09:46:51+00
-2.368138,54.205105,322.2,645,2021/09/11 09:46:52+00
-2.367941,54.205175,322,646,2021/09/11 09:46:55+00
-2.367572,54.205323,321.8,647,2021/09/11 09:47:01+00
-2.367245,54.205471,321.2,648,2021/09/11 09:47:07+00
-2.367186,54.205497,321,649,2021/09/11 09:47:08+00
-2.366752,54.205685,320.2,650,2021/09/11 09:47:14+00
-2.366512,54.205781,319,651,2021/09/11 09:47:17+00
-2.366193,54.205917,317.6,652,2021/09/11 09:47:21+00
-2.366109,54.205952,317.2,653,2021/09/11 09:47:22+00
-2.365941,54.206022,316.4,654,2021/09/11 09:47:24+00
-2.3657,54.206117,315.2,655,2021/09/11 09:47:27+00
-2.365556,54.206175,314.2,656,2021/09/11 09:47:29+00
-2.365484,54.206206,313.6,657,2021/09/11 09:47:30+00
-2.365412,54.206234,313.2,658,2021/09/11 09:47:31+00
-2.365272,54.206292,312,659,2021/09/11 09:47:33+00
-2.36495,54.206413,311.4,660,2021/09/11 09:47:37+00
-2.364858,54.206446,311.2,661,2021/09/11 09:47:38+00
-2.364765,54.206478,310.8,662,2021/09/11 09:47:39+00
-2.364579,54.206544,310.2,663,2021/09/11 09:47:41+00
-2.364379,54.206613,309.8,664,2021/09/11 09:47:43+00
-2.364185,54.206686,309.6,665,2021/09/11 09:47:45+00
-2.363801,54.206839,308.6,666,2021/09/11 09:47:49+00
-2.363501,54.206951,308,667,2021/09/11 09:47:52+00
-2.363186,54.207051,307.4,668,2021/09/11 09:47:55+00
-2.36304,54.207115,306.2,669,2021/09/11 09:47:57+00
-2.362876,54.207176,304.8,670,2021/09/11 09:47:59+00
-2.362714,54.207266,303.8,671,2021/09/11 09:48:01+00
-2.362639,54.207315,303.4,672,2021/09/11 09:48:02+00
-2.362568,54.207367,303,673,2021/09/11 09:48:03+00
-2.362506,54.207425,302.4,674,2021/09/11 09:48:04+00
-2.362446,54.207484,301.8,675,2021/09/11 09:48:05+00
-2.362389,54.207546,301.4,676,2021/09/11 09:48:06+00
-2.362337,54.207609,301,677,2021/09/11 09:48:07+00
-2.362237,54.207739,299.8,678,2021/09/11 09:48:09+00
-2.362152,54.20787,298.6,679,2021/09/11 09:48:11+00
-2.362072,54.207997,297.6,680,2021/09/11 09:48:13+00
-2.362026,54.208059,296.8,681,2021/09/11 09:48:14+00
-2.361979,54.208119,296,682,2021/09/11 09:48:15+00
-2.361885,54.208222,294,683,2021/09/11 09:48:17+00
-2.361839,54.208268,293,684,2021/09/11 09:48:18+00
-2.361795,54.208315,292.2,685,2021/09/11 09:48:19+00
-2.361755,54.208366,291.6,686,2021/09/11 09:48:20+00
-2.361628,54.208499,290.6,687,2021/09/11 09:48:23+00
-2.361564,54.208555,290,688,2021/09/11 09:48:25+00
-2.361508,54.208598,289.8,689,2021/09/11 09:48:29+00
-2.361491,54.208611,289.6,690,2021/09/11 09:48:31+00
-2.361476,54.208612,289.4,691,2021/09/11 09:48:32+00
-2.361421,54.208615,289.2,692,2021/09/11 09:48:34+00
-2.36138,54.208613,289,693,2021/09/11 09:48:35+00
-2.361242,54.208573,288.8,694,2021/09/11 09:48:38+00
-2.361134,54.208534,288.8,695,2021/09/11 09:48:40+00
-2.36093,54.208483,288.8,696,2021/09/11 09:48:43+00
-2.360715,54.208432,289,697,2021/09/11 09:48:46+00
-2.360559,54.208391,289.4,698,2021/09/11 09:48:48+00
-2.360045,54.208257,289.6,699,2021/09/11 09:48:54+00
-2.359545,54.208153,289.6,700,2021/09/11 09:48:59+00
-2.359426,54.208139,289.4,701,2021/09/11 09:49:00+00
-2.358916,54.20808,288,702,2021/09/11 09:49:04+00
-2.358666,54.208054,287.4,703,2021/09/11 09:49:06+00
-2.358436,54.208029,287.2,704,2021/09/11 09:49:08+00
-2.358011,54.20796,287.2,705,2021/09/11 09:49:12+00
-2.357904,54.20793,287,706,2021/09/11 09:49:13+00
-2.357477,54.207809,286.2,707,2021/09/11 09:49:17+00
-2.357384,54.207782,285.8,708,2021/09/11 09:49:18+00
-2.35705,54.207685,285,709,2021/09/11 09:49:22+00
-2.35697,54.207657,284.8,710,2021/09/11 09:49:23+00
-2.356529,54.207487,284.6,711,2021/09/11 09:49:28+00
-2.355893,54.207225,283.8,712,2021/09/11 09:49:34+00
-2.355771,54.207187,283.4,713,2021/09/11 09:49:35+00
-2.355246,54.207061,282.2,714,2021/09/11 09:49:39+00
-2.354453,54.206951,281.8,715,2021/09/11 09:49:45+00
-2.354238,54.206893,282.2,716,2021/09/11 09:49:47+00
-2.354148,54.206852,282.6,717,2021/09/11 09:49:48+00
-2.354067,54.206805,283,718,2021/09/11 09:49:49+00
-2.353995,54.206754,283.2,719,2021/09/11 09:49:50+00
-2.353931,54.206699,283.4,720,2021/09/11 09:49:51+00
-2.353875,54.20664,283.6,721,2021/09/11 09:49:52+00
-2.353827,54.206577,283.6,722,2021/09/11 09:49:53+00
-2.353689,54.206306,284,723,2021/09/11 09:49:57+00
-2.353604,54.206126,284.6,724,2021/09/11 09:50:00+00
-2.35354,54.20603,285,725,2021/09/11 09:50:02+00
-2.353444,54.205908,285.6,726,2021/09/11 09:50:05+00
-2.353301,54.205763,286.4,727,2021/09/11 09:50:09+00
-2.353262,54.205723,286.6,728,2021/09/11 09:50:10+00
-2.353181,54.205636,287.2,729,2021/09/11 09:50:12+00
-2.353136,54.205592,287.4,730,2021/09/11 09:50:13+00
-2.352985,54.205459,287.6,731,2021/09/11 09:50:16+00
-2.352858,54.205333,287.8,732,2021/09/11 09:50:19+00
-2.352715,54.205193,288.4,733,2021/09/11 09:50:23+00
-2.352442,54.204932,288.8,734,2021/09/11 09:50:31+00
-2.352383,54.204902,288.8,735,2021/09/11 09:50:32+00
-2.352231,54.204856,288.8,736,2021/09/11 09:50:34+00
-2.352146,54.204838,288.8,737,2021/09/11 09:50:35+00
-2.351899,54.204781,289.2,738,2021/09/11 09:50:38+00
-2.351817,54.204763,289.2,739,2021/09/11 09:50:39+00
-2.351734,54.204745,289.4,740,2021/09/11 09:50:40+00
-2.351655,54.204723,289.8,741,2021/09/11 09:50:41+00
-2.351582,54.204698,290,742,2021/09/11 09:50:42+00
-2.351324,54.20458,291.4,743,2021/09/11 09:50:46+00
-2.351226,54.204524,292.4,744,2021/09/11 09:50:48+00
-2.351095,54.204444,293.4,745,2021/09/11 09:50:51+00
-2.350955,54.204315,294,746,2021/09/11 09:50:55+00
-2.350888,54.204232,294.2,747,2021/09/11 09:50:57+00
-2.350839,54.204074,294,748,2021/09/11 09:51:00+00
-2.350662,54.203734,293.6,749,2021/09/11 09:51:05+00
-2.350451,54.203551,293,750,2021/09/11 09:51:08+00
-2.350375,54.203502,292.4,751,2021/09/11 09:51:09+00
-2.3503,54.203457,292.2,752,2021/09/11 09:51:10+00
-2.350025,54.203289,292,753,2021/09/11 09:51:14+00
-2.349873,54.203212,292,754,2021/09/11 09:51:16+00
-2.349349,54.202975,292,755,2021/09/11 09:51:22+00
-2.348869,54.202762,292,756,2021/09/11 09:51:27+00
-2.348596,54.202657,292.2,757,2021/09/11 09:51:30+00
-2.348193,54.202528,293.2,758,2021/09/11 09:51:35+00
-2.348071,54.202491,294,759,2021/09/11 09:51:37+00
-2.348025,54.202477,294.4,760,2021/09/11 09:51:38+00
-2.347952,54.202452,295,761,2021/09/11 09:51:40+00
-2.347921,54.20244,295.6,762,2021/09/11 09:51:41+00
-2.347863,54.202417,296.6,763,2021/09/11 09:51:43+00
-2.347807,54.202397,297.6,764,2021/09/11 09:51:45+00
-2.347776,54.202388,297.8,765,2021/09/11 09:51:46+00
-2.347747,54.202378,298,766,2021/09/11 09:51:47+00
-2.347655,54.202346,298.8,767,2021/09/11 09:51:50+00
-2.347517,54.202296,300.2,768,2021/09/11 09:51:54+00
-2.347436,54.202268,300.4,769,2021/09/11 09:51:56+00
-2.347393,54.202254,300.6,770,2021/09/11 09:51:57+00
-2.347297,54.202228,301.2,771,2021/09/11 09:51:59+00
-2.34717,54.20219,301.8,772,2021/09/11 09:52:02+00
-2.346982,54.202127,302.4,773,2021/09/11 09:52:07+00
-2.346867,54.202087,302.8,774,2021/09/11 09:52:10+00
-2.346632,54.201997,303.2,775,2021/09/11 09:52:15+00
-2.346527,54.20195,303.2,776,2021/09/11 09:52:17+00
-2.346151,54.201745,302.8,777,2021/09/11 09:52:25+00
-2.346018,54.201678,302.4,778,2021/09/11 09:52:28+00
-2.345962,54.20166,302.2,779,2021/09/11 09:52:30+00
-2.345938,54.20164,302,780,2021/09/11 09:52:35+00
-2.345943,54.201636,302,781,2021/09/11 09:52:38+00
-2.345956,54.201641,302,782,2021/09/11 09:52:42+00
-2.345961,54.201644,302,783,2021/09/11 09:52:49+00
-2.34597,54.201654,301.4,784,2021/09/11 09:52:58+00
-2.345982,54.201658,302,785,2021/09/11 09:53:04+00
-2.345984,54.201663,302,786,2021/09/11 09:53:08+00
-2.345984,54.201663,302,787,2021/09/11 09:53:11+00
-2.345978,54.201664,301.6,788,2021/09/11 09:53:21+00
-2.34597,54.201661,301.8,789,2021/09/11 09:53:27+00
-2.345964,54.201656,301.8,790,2021/09/11 09:53:29+00
-2.345966,54.201635,302.2,791,2021/09/11 09:53:38+00
-2.345969,54.201639,302.2,792,2021/09/11 09:53:44+00
-2.345971,54.201638,302.2,793,2021/09/11 09:53:49+00
-2.345971,54.201636,302.2,794,2021/09/11 09:53:52+00
-2.34597,54.201635,302.2,795,2021/09/11 09:53:58+00
-2.345971,54.201636,302.2,796,2021/09/11 09:53:59+00
-2.345968,54.201637,302.2,797,2021/09/11 09:54:01+00
-2.345973,54.201634,302.2,798,2021/09/11 09:54:09+00
-2.345974,54.201634,302.2,799,2021/09/11 09:54:10+00
-2.345973,54.201632,302.2,800,2021/09/11 09:54:19+00
-2.345973,54.201632,302.2,801,2021/09/11 09:54:21+00
-2.345962,54.201632,302.2,802,2021/09/11 09:54:26+00
-2.345961,54.201635,302.2,803,2021/09/11 09:54:29+00
-2.345962,54.201643,302.2,804,2021/09/11 09:54:35+00
-2.345961,54.201646,302.2,805,2021/09/11 09:54:37+00
-2.345957,54.20165,302.2,806,2021/09/11 09:54:42+00
-2.345975,54.20165,302.2,807,2021/09/11 09:54:47+00
-2.345977,54.201651,302.2,808,2021/09/11 09:54:55+00
-2.34597,54.201653,302.2,809,2021/09/11 09:55:02+00
-2.345976,54.201653,302.2,810,2021/09/11 09:55:05+00
-2.345976,54.201646,302.2,811,2021/09/11 09:55:11+00
-2.345975,54.201634,302.2,812,2021/09/11 09:55:14+00
-2.345913,54.20157,302.2,813,2021/09/11 09:55:18+00
-2.345884,54.201544,302.2,814,2021/09/11 09:55:19+00
-2.345847,54.201515,302.2,815,2021/09/11 09:55:20+00
-2.345711,54.20141,302,816,2021/09/11 09:55:23+00
-2.345664,54.20137,301.8,817,2021/09/11 09:55:24+00
-2.345235,54.201021,301.6,818,2021/09/11 09:55:32+00
-2.344964,54.200801,301.6,819,2021/09/11 09:55:37+00
-2.344803,54.200654,301.4,820,2021/09/11 09:55:40+00
-2.344746,54.200603,301.4,821,2021/09/11 09:55:41+00
-2.344539,54.200446,300.8,822,2021/09/11 09:55:44+00
-2.344366,54.200333,300.4,823,2021/09/11 09:55:46+00
-2.344272,54.200275,300.2,824,2021/09/11 09:55:47+00
-2.344066,54.20015,299,825,2021/09/11 09:55:49+00
-2.343735,54.199956,298.2,826,2021/09/11 09:55:52+00
-2.343627,54.199888,298,827,2021/09/11 09:55:53+00
-2.343403,54.199672,297.2,828,2021/09/11 09:55:56+00
-2.343302,54.199534,297,829,2021/09/11 09:55:58+00
-2.343215,54.199343,297,830,2021/09/11 09:56:01+00
-2.343129,54.199111,297.4,831,2021/09/11 09:56:05+00
-2.343099,54.198943,297.8,832,2021/09/11 09:56:08+00
-2.343081,54.198884,298.2,833,2021/09/11 09:56:09+00
-2.343028,54.198701,298.8,834,2021/09/11 09:56:12+00
-2.342977,54.198577,299,835,2021/09/11 09:56:14+00
-2.342959,54.198517,299,836,2021/09/11 09:56:15+00
-2.342898,54.198281,299.2,837,2021/09/11 09:56:19+00
-2.342826,54.198113,299.6,838,2021/09/11 09:56:22+00
-2.342712,54.197952,300.2,839,2021/09/11 09:56:25+00
-2.342619,54.197845,300.2,840,2021/09/11 09:56:27+00
-2.342511,54.197745,300,841,2021/09/11 09:56:29+00
-2.342396,54.197649,300,842,2021/09/11 09:56:31+00
-2.342164,54.197462,300.2,843,2021/09/11 09:56:35+00
